"","year","geography","grade","N","vax","value","percent_surveyed","survey_type"
"4022","2018-19","South Dakota","Kindergarten",12062,"mmr","96.2",99.9,"Census"
"4023","2019-20","South Dakota","Kindergarten",12367,"mmr","96.0",99.8,"Census"
"4024","2020-21","South Dakota","Kindergarten",11512,"mmr","94.6",99.9,"Census"
"4025","2009-10","South Dakota","Kindergarten",11499,"dtap","97.9",100,"Census"
"4026","2021-22","South Dakota","Kindergarten",12251,"mmr","93.7",100,"Census"
"4027","2021-22","South Dakota","Kindergarten",12251,"varicella","91.9",100,"Census"
"4028","2020-21","South Dakota","Kindergarten",11512,"varicella","94.0",99.9,"Census"
"4029","2022-23","South Dakota","Kindergarten",12081,"polio","92.3",100,"Census"
"4030","2022-23","South Dakota","Kindergarten",12081,"varicella","92.0",100,"Census"
"4031","2022-23","South Dakota","Kindergarten",12081,"hep_b","94.5",100,"Census"
"4032","2022-23","South Dakota","Kindergarten",12081,"varicella","92.0",100,"Census"
"4033","2022-23","South Dakota","Kindergarten",12081,"mmr","92.5",100,"Census"
"4034","2022-23","South Dakota","Kindergarten",12081,"dtap","92.2",100,"Census"
"4035","2022-23","South Dakota","Kindergarten",12081,"varicella","NReq",100,"Census"
"4036","2021-22","NY-City of New York","Kindergarten",82938,"mmr","97.3",99.8,"Census"
"4037","2020-21","NY-City of New York","Kindergarten",91920,"mmr","97.4",94.2,"Census (public). voluntary response (private)"
"4038","2021-22","NY-City of New York","Kindergarten",82938,"varicella","96.7",99.8,"Census"
"4039","2020-21","NY-City of New York","Kindergarten",91920,"varicella","97.1",94.2,"Census (public). voluntary response (private)"
"4040","2023-24","NY-City of New York","Kindergarten",85360,"varicella","95.9",99.3,"Census"
"4041","2023-24","NY-City of New York","Kindergarten",85360,"mmr","96.7",99.3,"Census"
"4042","2023-24","NY-City of New York","Kindergarten",85360,"dtap","95.3",99.3,"Census"
"4043","2023-24","NY-City of New York","Kindergarten",85360,"varicella","NReq",99.3,"Census"
"4044","2023-24","NY-City of New York","Kindergarten",85360,"varicella","95.9",99.3,"Census"
"4045","2023-24","NY-City of New York","Kindergarten",85360,"hep_b","97.5",99.3,"Census"
"4046","2023-24","NY-City of New York","Kindergarten",85360,"polio","95.7",99.3,"Census"
"4047","2020-21","NY-City of New York","Kindergarten",91920,"dtap","96.6",94.2,"Census (public). voluntary response (private)"
"4048","2021-22","NY-City of New York","Kindergarten",82938,"dtap","96.5",99.8,"Census"
"4049","2020-21","NY-City of New York","Kindergarten",91920,"varicella","NReq",94.2,"Census (public). voluntary response (private)"
"4050","2021-22","NY-City of New York","Kindergarten",82938,"polio","96.4",99.8,"Census"
"4051","2020-21","NY-City of New York","Kindergarten",91920,"polio","96.8",94.2,"Census (public). voluntary response (private)"
"4052","2021-22","NY-City of New York","Kindergarten",82938,"varicella","NReq",99.8,"Census"
"4053","2020-21","NY-City of New York","Kindergarten",91920,"varicella","97.1",94.2,"Census (public). voluntary response (private)"
"4054","2021-22","NY-City of New York","Kindergarten",82938,"varicella","96.7",99.8,"Census"
"4055","2020-21","NY-City of New York","Kindergarten",91920,"hep_b","98.5",94.2,"Census (public). voluntary response (private)"
"4056","2021-22","NY-City of New York","Kindergarten",82938,"hep_b","98.1",99.8,"Census"
"4057","2023-24","New Jersey","Kindergarten",105408,"polio","93.2",100,"Census"
"4058","2023-24","New Jersey","Kindergarten",105408,"hep_b","93.2",100,"Census"
"4059","2023-24","New Jersey","Kindergarten",105408,"varicella","NReq",100,"Census"
"4060","2023-24","New Jersey","Kindergarten",105408,"varicella","93.2",100,"Census"
"4061","2023-24","New Jersey","Kindergarten",105408,"dtap","93.2",100,"Census"
"4062","2023-24","New Jersey","Kindergarten",105408,"mmr","93.2",100,"Census"
"4063","2023-24","New Jersey","Kindergarten",105408,"varicella","93.2",100,"Census"
"4064","2022-23","U.S. Median","Kindergarten",3832381,"mmr","92.1",92.9,""
"4065","2022-23","U.S. Median","Kindergarten",3832381,"varicella","94.1",92.9,""
"4066","2022-23","U.S. Median","Kindergarten",3832381,"dtap","91.9",92.9,""
"4067","2022-23","U.S. Median","Kindergarten",3832381,"varicella","92.0",92.9,""
"4068","2022-23","U.S. Median","Kindergarten",3832381,"hep_b","94.2",92.9,""
"4069","2022-23","U.S. Median","Kindergarten",3832381,"varicella","92.7",92.9,""
"4070","2022-23","U.S. Median","Kindergarten",3832381,"polio","92.2",92.9,""
"4071","2023-24","U.S. Median","Kindergarten",3823472,"varicella","91.8",93.1,""
"4072","2023-24","U.S. Median","Kindergarten",3823472,"polio","91.7",93.1,""
"4073","2023-24","U.S. Median","Kindergarten",3823472,"hep_b","93.5",93.1,""
"4074","2023-24","U.S. Median","Kindergarten",3823472,"varicella","91.2",93.1,""
"4075","2023-24","U.S. Median","Kindergarten",3823472,"varicella","93.8",93.1,""
"4076","2023-24","U.S. Median","Kindergarten",3823472,"dtap","91.3",93.1,""
"4077","2023-24","U.S. Median","Kindergarten",3823472,"mmr","92.0",93.1,""
"4078","2015-16","U.S. Median","Kindergarten",NA,"polio","94.8",NA,"NaN"
"4079","2014-15","U.S. Median","Kindergarten",NA,"polio","94.8",NA,"NaN"
"4080","2013-14","U.S. Median","Kindergarten",NA,"polio","94.9",NA,"NaN"
"4081","2012-13","U.S. Median","Kindergarten",NA,"polio","95.1",NA,"NaN"
"4082","2016-17","U.S. Median","Kindergarten",NA,"polio","94.4",NA,"NaN"
"4083","2017-18","U.S. Median","Kindergarten",NA,"polio","94.4",NA,"NaN"
"4084","2018-19","U.S. Median","Kindergarten",NA,"polio","94.1",NA,"NaN"
"4085","2019-20","U.S. Median","Kindergarten",NA,"polio","94.4",NA,"NaN"
"4086","2021-22","U.S. Median","Kindergarten",3835130,"polio","92.7",92.2,""
"4087","2020-21","U.S. Median","Kindergarten",3510744,"polio","93.4",90,""
"4088","2014-15","U.S. Median","Kindergarten",NA,"mmr","94.0",NA,"NaN"
"4089","2013-14","U.S. Median","Kindergarten",NA,"mmr","94.7",NA,"NaN"
"4090","2012-13","U.S. Median","Kindergarten",NA,"mmr","94.5",NA,"NaN"
"4091","2011-12","U.S. Median","Kindergarten",NA,"mmr","94.8",NA,"NaN"
"4092","2010-11","U.S. Median","Kindergarten",NA,"mmr",NA,NA,"NaN"
"4093","2009-10","U.S. Median","Kindergarten",NA,"mmr","94.5",NA,"NaN"
"4094","2009-10","U.S. Median","Kindergarten",NA,"dtap","96.1",NA,"NaN"
"4095","2013-14","U.S. Median","Kindergarten",NA,"dtap","95.0",NA,"NaN"
"4096","2012-13","U.S. Median","Kindergarten",NA,"dtap","95.1",NA,"NaN"
"4097","2011-12","U.S. Median","Kindergarten",NA,"dtap","95.5",NA,"NaN"
"4098","2010-11","U.S. Median","Kindergarten",NA,"dtap",NA,NA,"NaN"
"4099","2016-17","U.S. Median","Kindergarten",NA,"dtap","94.8",NA,"NaN"
"4100","2015-16","U.S. Median","Kindergarten",NA,"dtap","94.2",NA,"NaN"
"4101","2014-15","U.S. Median","Kindergarten",NA,"dtap","94.3",NA,"NaN"
"4102","2016-17","U.S. Median","Kindergarten",NA,"mmr","94.1",NA,"NaN"
"4103","2015-16","U.S. Median","Kindergarten",NA,"mmr","94.6",NA,"NaN"
"4104","2020-21","U.S. Median","Kindergarten",3510744,"mmr","93.7",90,""
"4105","2019-20","U.S. Median","Kindergarten",NA,"mmr","94.6",NA,"NaN"
"4106","2018-19","U.S. Median","Kindergarten",NA,"mmr","94.2",NA,"NaN"
"4107","2017-18","U.S. Median","Kindergarten",NA,"mmr","94.3",NA,"NaN"
"4108","2021-22","U.S. Median","Kindergarten",3835130,"mmr","92.9",92.2,""
"4109","2017-18","U.S. Median","Kindergarten",NA,"hep_b","96.0",NA,"NaN"
"4110","2020-21","U.S. Median","Kindergarten",3510744,"hep_b","95.0",90.8,""
"4111","2021-22","U.S. Median","Kindergarten",3835130,"hep_b","94.1",92.2,""
"4112","2019-20","U.S. Median","Kindergarten",NA,"hep_b","95.9",NA,"NaN"
"4113","2018-19","U.S. Median","Kindergarten",NA,"hep_b","95.6",NA,"NaN"
"4114","2010-11","U.S. Median","Kindergarten",NA,"polio",NA,NA,"NaN"
"4115","2009-10","U.S. Median","Kindergarten",NA,"polio","95.8",NA,"NaN"
"4116","2011-12","U.S. Median","Kindergarten",NA,"polio","95.9",NA,"NaN"
"4117","2015-16","U.S. Median","Kindergarten",NA,"varicella","94.4",NA,"NaN"
"4118","2016-17","U.S. Median","Kindergarten",NA,"varicella","94.1",NA,"NaN"
"4119","2020-21","U.S. Median","Kindergarten",3158469,"varicella","93.3",90.6,""
"4120","2019-20","U.S. Median","Kindergarten",NA,"varicella","94.3",NA,"NaN"
"4121","2018-19","U.S. Median","Kindergarten",NA,"varicella","93.8",NA,"NaN"
"4122","2017-18","U.S. Median","Kindergarten",NA,"varicella","93.9",NA,"NaN"
"4123","2021-22","U.S. Median","Kindergarten",3835130,"varicella","92.1",92.2,""
"4124","2009-10","U.S. Median","Kindergarten",NA,"hep_b","97.2",NA,"NaN"
"4125","2015-16","U.S. Median","Kindergarten",NA,"hep_b","96.1",NA,"NaN"
"4126","2014-15","U.S. Median","Kindergarten",NA,"hep_b","95.4",NA,"NaN"
"4127","2016-17","U.S. Median","Kindergarten",NA,"hep_b","95.6",NA,"NaN"
"4128","2013-14","U.S. Median","Kindergarten",NA,"hep_b","95.9",NA,"NaN"
"4129","2012-13","U.S. Median","Kindergarten",NA,"hep_b","95.8",NA,"NaN"
"4130","2010-11","U.S. Median","Kindergarten",NA,"hep_b",NA,NA,"NaN"
"4131","2011-12","U.S. Median","Kindergarten",NA,"hep_b","96.5",NA,"NaN"
"4132","2014-15","U.S. Median","Kindergarten",NA,"varicella","93.9",NA,"NaN"
"4133","2013-14","U.S. Median","Kindergarten",NA,"varicella","93.3",NA,"NaN"
"4134","2012-13","U.S. Median","Kindergarten",NA,"varicella","93.9",NA,"NaN"
"4135","2011-12","U.S. Median","Kindergarten",NA,"varicella","92.7",NA,"NaN"
"4136","2010-11","U.S. Median","Kindergarten",NA,"varicella",NA,NA,"NaN"
"4137","2021-22","U.S. Median","Kindergarten",3835130,"varicella","94.7",92.2,""
"4138","2009-10","U.S. Median","Kindergarten",NA,"varicella","90.3",NA,"NaN"
"4139","2012-13","U.S. Median","Kindergarten",NA,"varicella","96.1",NA,"NaN"
"4140","2014-15","U.S. Median","Kindergarten",NA,"varicella","95.2",NA,"NaN"
"4141","2013-14","U.S. Median","Kindergarten",NA,"varicella","96.5",NA,"NaN"
"4142","2020-21","U.S. Median","Kindergarten",352275,"varicella","95.1",93.1,""
"4143","2019-20","U.S. Median","Kindergarten",NA,"varicella","95.3",NA,"NaN"
"4144","2011-12","U.S. Median","Kindergarten",NA,"varicella","97.0",NA,"NaN"
"4145","2016-17","U.S. Median","Kindergarten",NA,"varicella","96.5",NA,"NaN"
"4146","2015-16","U.S. Median","Kindergarten",NA,"varicella","96.1",NA,"NaN"
"4147","2017-18","U.S. Median","Kindergarten",NA,"varicella","96.2",NA,"NaN"
"4148","2018-19","U.S. Median","Kindergarten",NA,"varicella","95.3",NA,"NaN"
"4149","2010-11","U.S. Median","Kindergarten",NA,"varicella",NA,NA,"NaN"
"4150","2009-10","U.S. Median","Kindergarten",NA,"varicella","97.4",NA,"NaN"
"4151","2017-18","U.S. Median","Kindergarten",NA,"dtap","95.3",NA,"NaN"
"4152","2020-21","U.S. Median","Kindergarten",3510744,"dtap","93.4",90.8,""
"4153","2021-22","U.S. Median","Kindergarten",3835130,"dtap","92.0",92.2,""
"4154","2018-19","U.S. Median","Kindergarten",NA,"dtap","94.6",NA,"NaN"
"4155","2019-20","U.S. Median","Kindergarten",NA,"dtap","94.4",NA,"NaN"
"4156","2020-21","U.S. Median","Kindergarten",3510744,"varicella","93.7",90,""
"4157","2021-22","U.S. Median","Kindergarten",3835130,"varicella","92.6",92.2,""
"4158","2023-24","West Virginia","Kindergarten",18261,"mmr","98.3",82.8,"Vol. response"
"4159","2023-24","West Virginia","Kindergarten",18261,"dtap","98.4",82.8,"Vol. response"
"4160","2023-24","West Virginia","Kindergarten",18261,"varicella","NReq",82.8,"Vol. response"
"4161","2023-24","West Virginia","Kindergarten",18261,"varicella","99.7",82.8,"Vol. response"
"4162","2023-24","West Virginia","Kindergarten",18261,"hep_b","98.8",82.8,"Vol. response"
"4163","2023-24","West Virginia","Kindergarten",18261,"polio","98.4",82.8,"Vol. response"
"4164","2023-24","West Virginia","Kindergarten",18261,"varicella","99.7",82.8,"Vol. response"
"4165","2009-10","West Virginia","Kindergarten",22730,"varicella","88.4",86.7,"Voluntary response"
"4166","2021-22","West Virginia","Kindergarten",18070,"varicella","NReq",85.5,"Vol. response"
"4167","2014-15","West Virginia","Kindergarten",22016,"hep_b","98.7",81.3,"Voluntary response"
"4168","2015-16","West Virginia","Kindergarten",21333,"hep_b","96.4",87.6,"Voluntary response"
"4169","2016-17","West Virginia","Kindergarten",28666,"varicella","92.6",66.5,"Census (public). voluntary response (private)"
"4170","2015-16","West Virginia","Kindergarten",21333,"varicella","94.3",87.6,"Voluntary response"
"4171","2017-18","West Virginia","Kindergarten",19519,"varicella","98.1",79.3,"Voluntary response"
"4172","2018-19","West Virginia","Kindergarten",19442,"varicella","98.5",79.3,"Voluntary response"
"4173","2019-20","West Virginia","Kindergarten",17114,"varicella","97.8",49.6,"Voluntary response"
"4174","2020-21","West Virginia","Kindergarten",NA,"varicella","NR",NA,"Not Conducted"
"4175","2009-10","West Virginia","Kindergarten",22730,"hep_b","92.0",86.7,"Voluntary response"
"4176","2021-22","West Virginia","Kindergarten",18070,"varicella","98.0",85.5,"Vol. response"
"4177","2011-12","West Virginia","Kindergarten",22449,"hep_b","93.3",94.9,"Convenient "
"4178","2010-11","West Virginia","Kindergarten",NA,"hep_b",NA,NA,NA
"4179","2012-13","West Virginia","Kindergarten",22588,"hep_b","95.6",86.5,"Voluntary Response"
"4180","2013-14","West Virginia","Kindergarten",22814,"hep_b","96.8",84.7,"Voluntary response"
"4181","2016-17","West Virginia","Kindergarten",28666,"hep_b","98.3",66.5,"Census (public). voluntary response (private)"
"4182","2014-15","West Virginia","Kindergarten",22016,"varicella","97.0",81.3,"Voluntary response"
"4183","2010-11","West Virginia","Kindergarten",NA,"varicella",NA,NA,NA
"4184","2011-12","West Virginia","Kindergarten",22449,"varicella","88.9",94.9,"Convenient "
"4185","2012-13","West Virginia","Kindergarten",22588,"varicella","96.2",86.5,"Voluntary Response"
"4186","2013-14","West Virginia","Kindergarten",22814,"varicella","95.5",84.7,"Voluntary response"
"4187","2017-18","West Virginia","Kindergarten",19519,"dtap","98.0",79.3,"Voluntary response"
"4188","2019-20","West Virginia","Kindergarten",17114,"dtap","98.8",49.6,"Voluntary response"
"4189","2018-19","West Virginia","Kindergarten",19442,"dtap","98.7",79.3,"Voluntary response"
"4190","2021-22","West Virginia","Kindergarten",18070,"dtap","96.5",85.5,"Vol. response"
"4191","2020-21","West Virginia","Kindergarten",NA,"dtap","NR",NA,"Not Conducted"
"4192","2015-16","West Virginia","Kindergarten",21333,"varicella",NA,87.6,"Voluntary response"
"4193","2011-12","West Virginia","Kindergarten",22449,"varicella",NA,94.9,"Convenient "
"4194","2019-20","West Virginia","Kindergarten",17114,"varicella","NReq",49.6,"Voluntary response"
"4195","2020-21","West Virginia","Kindergarten",NA,"varicella","NR",NA,"Not Conducted"
"4196","2013-14","West Virginia","Kindergarten",22814,"varicella",NA,84.7,"Voluntary response"
"4197","2014-15","West Virginia","Kindergarten",22016,"varicella",NA,81.3,"Voluntary response"
"4198","2012-13","West Virginia","Kindergarten",22588,"varicella",NA,86.5,"Voluntary Response"
"4199","2009-10","West Virginia","Kindergarten",22730,"varicella",NA,86.7,"Voluntary response"
"4200","2010-11","West Virginia","Kindergarten",NA,"varicella",NA,NA,NA
"4201","2013-14","West Virginia","Kindergarten",22814,"mmr","96.1",84.7,"Voluntary response"
"4202","2014-15","West Virginia","Kindergarten",22016,"mmr","97.6",81.3,"Voluntary response"
"4203","2009-10","West Virginia","Kindergarten",22730,"mmr","91.2",86.7,"Voluntary response"
"4204","2010-11","West Virginia","Kindergarten",NA,"mmr",NA,NA,NA
"4205","2011-12","West Virginia","Kindergarten",22449,"mmr","92.0",94.9,"Convenient "
"4206","2012-13","West Virginia","Kindergarten",22588,"mmr","96.3",86.5,"Voluntary Response"
"4207","2009-10","West Virginia","Kindergarten",22730,"dtap","91.9",86.7,"Voluntary response"
"4208","2014-15","West Virginia","Kindergarten",22016,"dtap","97.6",81.3,"Voluntary response"
"4209","2015-16","West Virginia","Kindergarten",21333,"dtap","94.8",87.6,"Voluntary response"
"4210","2016-17","West Virginia","Kindergarten",28666,"dtap","95.7",66.5,"Census (public). voluntary response (private)"
"4211","2010-11","West Virginia","Kindergarten",NA,"dtap",NA,NA,NA
"4212","2011-12","West Virginia","Kindergarten",22449,"dtap","92.6",94.9,"Convenient "
"4213","2012-13","West Virginia","Kindergarten",22588,"dtap","96.3",86.5,"Voluntary Response"
"4214","2013-14","West Virginia","Kindergarten",22814,"dtap","96.5",84.7,"Voluntary response"
"4215","2015-16","West Virginia","Kindergarten",21333,"mmr","95.2",87.6,"Voluntary response"
"4216","2016-17","West Virginia","Kindergarten",28666,"mmr","95.9",66.5,"Census (public). voluntary response (private)"
"4217","2017-18","West Virginia","Kindergarten",19519,"mmr","98.4",79.3,"Voluntary response"
"4218","2018-19","West Virginia","Kindergarten",19442,"mmr","98.8",79.3,"Voluntary response"
"4219","2019-20","West Virginia","Kindergarten",17114,"mmr","98.2",49.6,"Voluntary response"
"4220","2020-21","West Virginia","Kindergarten",NA,"mmr","NR",NA,"Not Conducted"
"4221","2021-22","West Virginia","Kindergarten",18070,"mmr","96.5",85.5,"Vol. response"
"4222","2017-18","West Virginia","Kindergarten",19519,"hep_b","99.2",79.3,"Voluntary response"
"4223","2011-12","West Virginia","Kindergarten",22449,"polio","92.6",94.9,"Convenient "
"4224","2009-10","West Virginia","Kindergarten",22730,"polio","91.5",86.7,"Voluntary response"
"4225","2010-11","West Virginia","Kindergarten",NA,"polio",NA,NA,NA
"4226","2018-19","West Virginia","Kindergarten",19442,"hep_b","99.0",79.3,"Voluntary response"
"4227","2019-20","West Virginia","Kindergarten",17114,"hep_b","99.7",49.6,"Voluntary response"
"4228","2021-22","West Virginia","Kindergarten",18070,"hep_b","97.3",85.5,"Vol. response"
"4229","2020-21","West Virginia","Kindergarten",NA,"hep_b","NR",NA,"Not Conducted"
"4230","2021-22","West Virginia","Kindergarten",18070,"varicella","98.0",85.5,"Vol. response"
"4231","2020-21","West Virginia","Kindergarten",NA,"varicella","NR",NA,"Not Conducted"
"4232","2018-19","West Virginia","Kindergarten",19442,"polio","98.8",79.3,"Voluntary response"
"4233","2019-20","West Virginia","Kindergarten",17114,"polio","99.0",49.6,"Voluntary response"
"4234","2017-18","West Virginia","Kindergarten",19519,"polio","98.2",79.3,"Voluntary response"
"4235","2016-17","West Virginia","Kindergarten",28666,"polio","96.2",66.5,"Census (public). voluntary response (private)"
"4236","2012-13","West Virginia","Kindergarten",22588,"polio","96.3",86.5,"Voluntary Response"
"4237","2013-14","West Virginia","Kindergarten",22814,"polio","96.1",84.7,"Voluntary response"
